word,count,probability
elected,1,7.805182641273806e-05
electric,1,7.805182641273806e-05
electronic,27,0.0021073993131439277
electronically,2,0.00015610365282547612
element,3,0.0002341554792382142
elementary,1,7.805182641273806e-05
elements,1,7.805182641273806e-05
elicited,4,0.00031220730565095225
elucidation,1,7.805182641273806e-05
email,2,0.00015610365282547612
embark,1,7.805182641273806e-05
emerged,1,7.805182641273806e-05
emerges,1,7.805182641273806e-05
emitted,1,7.805182641273806e-05
emitting,1,7.805182641273806e-05
emotion,2,0.00015610365282547612
emperor,2,0.00015610365282547612
emphasized,1,7.805182641273806e-05
emphatically,1,7.805182641273806e-05
empire,5,0.0003902591320636903
empirical,14,0.0010927255697783327
empiricists,7,0.0005463627848891664
employ,2,0.00015610365282547612
employed,4,0.00031220730565095225
employee,1,7.805182641273806e-05
employees,1,7.805182641273806e-05
employs,1,7.805182641273806e-05
enable,5,0.0003902591320636903
enables,6,0.0004683109584764284
enabling,2,0.00015610365282547612
endeavour,3,0.0002341554792382142
endeavoured,2,0.00015610365282547612
enemy,2,0.00015610365282547612
engagement,1,7.805182641273806e-05
engendered,1,7.805182641273806e-05
england,1,7.805182641273806e-05
english,1,7.805182641273806e-05
enlarge,3,0.0002341554792382142
enlarged,1,7.805182641273806e-05
enlargement,4,0.00031220730565095225
enlarges,1,7.805182641273806e-05
enormously,1,7.805182641273806e-05
enrich,1,7.805182641273806e-05
ensures,2,0.00015610365282547612
ensuring,1,7.805182641273806e-05
entails,1,7.805182641273806e-05
entangled,1,7.805182641273806e-05
enter,1,7.805182641273806e-05
entertain,3,0.0002341554792382142
entertained,2,0.00015610365282547612
entertaining,1,7.805182641273806e-05
entities,8,0.0006244146113019045
entity,6,0.0004683109584764284
enumerated,1,7.805182641273806e-05
enumeration,1,7.805182641273806e-05
enunciated,1,7.805182641273806e-05
equal,1,7.805182641273806e-05
equally,10,0.0007805182641273806
equipment,3,0.0002341554792382142
equivocation,1,7.805182641273806e-05
ergo,1,7.805182641273806e-05
erroneous,11,0.0008585700905401186
error,16,0.001248829222603809
errors,2,0.00015610365282547612
escape,4,0.00031220730565095225
essence,7,0.0005463627848891664
essential,7,0.0005463627848891664
essentially,8,0.0006244146113019045
establish,4,0.00031220730565095225
established,2,0.00015610365282547612
estimated,1,7.805182641273806e-05
eternal,1,7.805182641273806e-05
eternally,1,7.805182641273806e-05
ethical,4,0.00031220730565095225
ethics,2,0.00015610365282547612
euclid,1,7.805182641273806e-05
euclidean,2,0.00015610365282547612
europe,1,7.805182641273806e-05
event,3,0.0002341554792382142
events,4,0.00031220730565095225
everyday,1,7.805182641273806e-05
evidence,11,0.0008585700905401186
evident,15,0.0011707773961910709
evil,5,0.0003902591320636903
exact,1,7.805182641273806e-05
examination,4,0.00031220730565095225
examine,8,0.0006244146113019045
examined,5,0.0003902591320636903
examines,1,7.805182641273806e-05
examining,3,0.0002341554792382142
examples,2,0.00015610365282547612
exceedingly,1,7.805182641273806e-05
exceptional,2,0.00015610365282547612
exceptions,9,0.0007024664377146425
excluded,2,0.00015610365282547612
excluding,1,7.805182641273806e-05
exclusion,1,7.805182641273806e-05
exclusive,2,0.00015610365282547612
exclusively,6,0.0004683109584764284
exemplified,3,0.0002341554792382142
exemplify,1,7.805182641273806e-05
exempt,2,0.00015610365282547612
exist,54,0.004214798626287855
existed,5,0.0003902591320636903
existence,53,0.004136746799875117
existent,1,7.805182641273806e-05
existing,9,0.0007024664377146425
exists,33,0.0025757102716203557
expect,6,0.0004683109584764284
expectation,2,0.00015610365282547612
expectations,12,0.0009366219169528567
expecting,4,0.00031220730565095225
expend,1,7.805182641273806e-05
expense,1,7.805182641273806e-05
expenses,2,0.00015610365282547612
experience,80,0.0062441461130190445
experienced,10,0.0007805182641273806
experiences,15,0.0011707773961910709
explained,3,0.0002341554792382142
explaining,3,0.0002341554792382142
explanation,2,0.00015610365282547612
explicitly,1,7.805182641273806e-05
explored,1,7.805182641273806e-05
exploring,1,7.805182641273806e-05
exponents,1,7.805182641273806e-05
exporting,1,7.805182641273806e-05
express,5,0.0003902591320636903
expressed,2,0.00015610365282547612
expressing,2,0.00015610365282547612
expression,2,0.00015610365282547612
expressions,1,7.805182641273806e-05
extend,1,7.805182641273806e-05
extends,1,7.805182641273806e-05
extension,3,0.0002341554792382142
extensive,1,7.805182641273806e-05
extent,7,0.0005463627848891664
external,2,0.00015610365282547612
extrinsic,1,7.805182641273806e-05
eye,9,0.0007024664377146425
eyes,6,0.0004683109584764284
fabric,1,7.805182641273806e-05
facility,1,7.805182641273806e-05
faculty,1,7.805182641273806e-05
fail,2,0.00015610365282547612
failed,2,0.00015610365282547612
failing,1,7.805182641273806e-05
fails,3,0.0002341554792382142
failure,4,0.00031220730565095225
fainter,1,7.805182641273806e-05
faintness,1,7.805182641273806e-05
fall,4,0.00031220730565095225
fallacies,1,7.805182641273806e-05
fallacious,6,0.0004683109584764284
fallacy,1,7.805182641273806e-05
fallible,1,7.805182641273806e-05
falls,1,7.805182641273806e-05
false,27,0.0021073993131439277
falsehood,28,0.0021854511395566654
falsehoods,2,0.00015610365282547612
falsely,4,0.00031220730565095225
falsified,1,7.805182641273806e-05
familiar,6,0.0004683109584764284
familiarity,2,0.00015610365282547612
family,1,7.805182641273806e-05
fancy,1,7.805182641273806e-05
fast,1,7.805182641273806e-05
fatal,1,7.805182641273806e-05
favour,8,0.0006244146113019045
favouritism,1,7.805182641273806e-05
fear,1,7.805182641273806e-05
fears,2,0.00015610365282547612
features,1,7.805182641273806e-05
fed,1,7.805182641273806e-05
federal,2,0.00015610365282547612
fee,8,0.0006244146113019045
feeds,1,7.805182641273806e-05
feel,15,0.0011707773961910709
feeling,5,0.0003902591320636903
feelings,10,0.0007805182641273806
feels,2,0.00015610365282547612
fees,4,0.00031220730565095225
fetters,1,7.805182641273806e-05
feverish,1,7.805182641273806e-05
figure,2,0.00015610365282547612
file,1,7.805182641273806e-05
files,1,7.805182641273806e-05
finally,3,0.0002341554792382142
financial,1,7.805182641273806e-05
finding,6,0.0004683109584764284
fine,1,7.805182641273806e-05
finite,3,0.0002341554792382142
firm,2,0.00015610365282547612
firmly,4,0.00031220730565095225
fit,3,0.0002341554792382142
fitness,1,7.805182641273806e-05
fixed,1,7.805182641273806e-05
flash,1,7.805182641273806e-05
fleeting,2,0.00015610365282547612
foes,1,7.805182641273806e-05
follow,7,0.0005463627848891664
food,9,0.0007024664377146425
foolish,1,7.805182641273806e-05
football,1,7.805182641273806e-05
force,1,7.805182641273806e-05
forced,4,0.00031220730565095225
forces,1,7.805182641273806e-05
forget,1,7.805182641273806e-05
forgetting,1,7.805182641273806e-05
forgo,1,7.805182641273806e-05
forgotten,1,7.805182641273806e-05
forks,1,7.805182641273806e-05
form,35,0.002731813924445832
formal,1,7.805182641273806e-05
formally,1,7.805182641273806e-05
format,4,0.00031220730565095225
formats,1,7.805182641273806e-05
formed,3,0.0002341554792382142
forms,5,0.0003902591320636903
fortress,1,7.805182641273806e-05
fortuitous,1,7.805182641273806e-05
fortune,1,7.805182641273806e-05
forwards,1,7.805182641273806e-05
fostered,1,7.805182641273806e-05
foundation,27,0.0021073993131439277
founder,2,0.00015610365282547612
fourth,1,7.805182641273806e-05
fragment,1,7.805182641273806e-05
fragmentary,3,0.0002341554792382142
fragments,1,7.805182641273806e-05
framework,1,7.805182641273806e-05
freedom,4,0.00031220730565095225
freely,5,0.0003902591320636903
french,2,0.00015610365282547612
frequent,2,0.00015610365282547612
fresh,8,0.0006244146113019045
friend,1,7.805182641273806e-05
friend's,2,0.00015610365282547612
friends,1,7.805182641273806e-05
frightened,1,7.805182641273806e-05
fulfil,2,0.00015610365282547612
fulfilled,5,0.0003902591320636903
fulfilment,1,7.805182641273806e-05
fulfils,1,7.805182641273806e-05
function,2,0.00015610365282547612
fundamental,7,0.0005463627848891664
future,26,0.0020293474867311896
futures,6,0.0004683109584764284
gain,1,7.805182641273806e-05
garrison,1,7.805182641273806e-05
generality,1,7.805182641273806e-05
generalization,5,0.0003902591320636903
generalizations,6,0.0004683109584764284
generations,2,0.00015610365282547612
genuine,2,0.00015610365282547612
genuinely,1,7.805182641273806e-05
geography,1,7.805182641273806e-05
geology,1,7.805182641273806e-05
geometry,5,0.0003902591320636903
georg,1,7.805182641273806e-05
george,1,7.805182641273806e-05
german,6,0.0004683109584764284
germany,2,0.00015610365282547612
ghost,3,0.0002341554792382142
gilbert,1,7.805182641273806e-05
glance,1,7.805182641273806e-05
glasses,1,7.805182641273806e-05
globe,1,7.805182641273806e-05
goals,1,7.805182641273806e-05
god,10,0.0007805182641273806
goodwill,1,7.805182641273806e-05
gordon,1,7.805182641273806e-05
govern,2,0.00015610365282547612
gradation,5,0.0003902591320636903
gradations,1,7.805182641273806e-05
gradually,4,0.00031220730565095225
grain,1,7.805182641273806e-05
granted,6,0.0004683109584764284
grapple,1,7.805182641273806e-05
grasp,1,7.805182641273806e-05
gratefully,1,7.805182641273806e-05
gratuitous,1,7.805182641273806e-05
gravely,1,7.805182641273806e-05
gravitation,6,0.0004683109584764284
greatly,2,0.00015610365282547612
greatness,5,0.0003902591320636903
greek,2,0.00015610365282547612
greeks,1,7.805182641273806e-05
green,5,0.0003902591320636903
greens,1,7.805182641273806e-05
greeny,1,7.805182641273806e-05
gross,2,0.00015610365282547612
ground,10,0.0007805182641273806
groundless,1,7.805182641273806e-05
grounds,11,0.0008585700905401186
grow,1,7.805182641273806e-05
growing,1,7.805182641273806e-05
grown,2,0.00015610365282547612
growth,2,0.00015610365282547612
guarantee,6,0.0004683109584764284
guard,2,0.00015610365282547612
guarded,1,7.805182641273806e-05
guide,1,7.805182641273806e-05
gutenberg,89,0.006946612550733687
habit,6,0.0004683109584764284
habits,1,7.805182641273806e-05
habitual,1,7.805182641273806e-05
habitually,1,7.805182641273806e-05
hair,1,7.805182641273806e-05
hallucinations,2,0.00015610365282547612
halved,2,0.00015610365282547612
halves,1,7.805182641273806e-05
hand,7,0.0005463627848891664
handbooks,1,7.805182641273806e-05
happen,8,0.0006244146113019045
happened,6,0.0004683109584764284
happiness,1,7.805182641273806e-05
hard,9,0.0007024664377146425
hardness,6,0.0004683109584764284
hardnesses,1,7.805182641273806e-05
harm,1,7.805182641273806e-05
harmless,1,7.805182641273806e-05
harmonious,3,0.0002341554792382142
harmonize,2,0.00015610365282547612
harmony,1,7.805182641273806e-05
hart,1,7.805182641273806e-05
hates,1,7.805182641273806e-05
hatred,1,7.805182641273806e-05
hatreds,1,7.805182641273806e-05
head,4,0.00031220730565095225
hear,10,0.0007805182641273806
heard,4,0.00031220730565095225
hearing,4,0.00031220730565095225
hears,2,0.00015610365282547612
heartbeats,1,7.805182641273806e-05
heat,2,0.00015610365282547612
heaven,1,7.805182641273806e-05
heavens,1,7.805182641273806e-05
hegel,8,0.0006244146113019045
held,17,0.001326881049016547
helpful,1,7.805182641273806e-05
henry,1,7.805182641273806e-05
heretofore,1,7.805182641273806e-05
hesitatingly,1,7.805182641273806e-05
hides,1,7.805182641273806e-05
hierarchy,2,0.00015610365282547612
highly,4,0.00031220730565095225
hills,1,7.805182641273806e-05
hinder,1,7.805182641273806e-05
historian,1,7.805182641273806e-05
historic,1,7.805182641273806e-05
historical,2,0.00015610365282547612
historically,1,7.805182641273806e-05
history,3,0.0002341554792382142
hitherto,8,0.0006244146113019045
hold,11,0.0008585700905401186
holder,4,0.00031220730565095225
holds,5,0.0003902591320636903
honour,1,7.805182641273806e-05
hoofs,1,7.805182641273806e-05
hooks,2,0.00015610365282547612
hope,10,0.0007805182641273806
hoped,1,7.805182641273806e-05
hopeless,1,7.805182641273806e-05
hopes,3,0.0002341554792382142
horrors,1,7.805182641273806e-05
horse,2,0.00015610365282547612
host,1,7.805182641273806e-05
hostile,2,0.00015610365282547612
hot,1,7.805182641273806e-05
hour,2,0.00015610365282547612
house,3,0.0002341554792382142
houses,2,0.00015610365282547612
human,15,0.0011707773961910709
hume,8,0.0006244146113019045
hundreds,1,7.805182641273806e-05
hunger,3,0.0002341554792382142
hungry,2,0.00015610365282547612
hylas,3,0.0002341554792382142
hypertext,1,7.805182641273806e-05
hypotheses,7,0.0005463627848891664
hypothesis,5,0.0003902591320636903
hypothetical,3,0.0002341554792382142
i's,2,0.00015610365282547612
idea,19,0.0014829847018420232
idealism,5,0.0003902591320636903
idealists,3,0.0002341554792382142
ideas,32,0.002497658445207618
identical,5,0.0003902591320636903
identification,1,7.805182641273806e-05
identify,2,0.00015610365282547612
identity,1,7.805182641273806e-05
ides,1,7.805182641273806e-05
ignorance,1,7.805182641273806e-05
ignorant,1,7.805182641273806e-05
iii,1,7.805182641273806e-05
illumination,1,7.805182641273806e-05
illusoriness,1,7.805182641273806e-05
illusory,1,7.805182641273806e-05
illustrated,1,7.805182641273806e-05
illustrates,2,0.00015610365282547612
illustration,6,0.0004683109584764284
illustrations,1,7.805182641273806e-05
image,8,0.0006244146113019045
imagination,7,0.0005463627848891664
imagine,6,0.0004683109584764284
imagined,2,0.00015610365282547612
imagining,2,0.00015610365282547612
immanuel,1,7.805182641273806e-05
immutable,1,7.805182641273806e-05
impaired,1,7.805182641273806e-05
impairs,1,7.805182641273806e-05
impartial,1,7.805182641273806e-05
impartiality,3,0.0002341554792382142
impartially,1,7.805182641273806e-05
impenetrable,1,7.805182641273806e-05
imperceptible,2,0.00015610365282547612
impersonal,1,7.805182641273806e-05
implied,6,0.0004683109584764284
implies,2,0.00015610365282547612
imply,2,0.00015610365282547612
impose,1,7.805182641273806e-05
imposed,2,0.00015610365282547612
impossibility,5,0.0003902591320636903
impossible,15,0.0011707773961910709
impression,1,7.805182641273806e-05
imprisoned,1,7.805182641273806e-05
improbable,3,0.0002341554792382142
inaccurate,1,7.805182641273806e-05
inadequate,2,0.00015610365282547612
incapable,8,0.0006244146113019045
incidental,1,7.805182641273806e-05
inclination,1,7.805182641273806e-05
inclined,2,0.00015610365282547612
include,3,0.0002341554792382142
included,10,0.0007805182641273806
includes,1,7.805182641273806e-05
including,9,0.0007024664377146425
incoherent,2,0.00015610365282547612
incompatible,1,7.805182641273806e-05
incomplete,9,0.0007024664377146425
incompleteness,3,0.0002341554792382142
inconceivable,2,0.00015610365282547612
inconsistencies,1,7.805182641273806e-05
inconsistency,1,7.805182641273806e-05
inconsistent,2,0.00015610365282547612
increase,1,7.805182641273806e-05
increased,3,0.0002341554792382142
increases,2,0.00015610365282547612
increasing,1,7.805182641273806e-05
incredulous,1,7.805182641273806e-05
indefinite,2,0.00015610365282547612
indefinitely,1,7.805182641273806e-05
indemnify,1,7.805182641273806e-05
indemnity,1,7.805182641273806e-05
independence,1,7.805182641273806e-05
independent,19,0.0014829847018420232
independently,10,0.0007805182641273806
indestructible,1,7.805182641273806e-05
indicating,1,7.805182641273806e-05
indifferent,2,0.00015610365282547612
indirect,1,7.805182641273806e-05
indirectly,2,0.00015610365282547612
individual,6,0.0004683109584764284
individually,2,0.00015610365282547612
indubitable,5,0.0003902591320636903
induction,16,0.001248829222603809
inductive,19,0.0014829847018420232
inevitable,1,7.805182641273806e-05
inexplicable,1,7.805182641273806e-05
infallibility,1,7.805182641273806e-05
infallible,3,0.0002341554792382142
infancy,1,7.805182641273806e-05
infected,1,7.805182641273806e-05
infer,5,0.0003902591320636903
inference,15,0.0011707773961910709
inferences,5,0.0003902591320636903
inferred,10,0.0007805182641273806
inferring,1,7.805182641273806e-05
infinite,8,0.0006244146113019045
infinitely,3,0.0002341554792382142
infinitesimal,1,7.805182641273806e-05
infinitum,1,7.805182641273806e-05
infinity,2,0.00015610365282547612
inflected,1,7.805182641273806e-05
inflections,1,7.805182641273806e-05
influence,1,7.805182641273806e-05
infringed,1,7.805182641273806e-05
infringement,1,7.805182641273806e-05
inhabitants,1,7.805182641273806e-05
inhabited,1,7.805182641273806e-05
inherent,1,7.805182641273806e-05
innate,1,7.805182641273806e-05
innocent,1,7.805182641273806e-05
innumerable,4,0.00031220730565095225
inoperative,1,7.805182641273806e-05
inquire,1,7.805182641273806e-05
inquired,1,7.805182641273806e-05
inquiry,4,0.00031220730565095225
insistence,2,0.00015610365282547612
insistent,1,7.805182641273806e-05
insoluble,1,7.805182641273806e-05
inspiration,1,7.805182641273806e-05
instance,34,0.002653762098033094
instances,22,0.0017171401810802372
instants,1,7.805182641273806e-05
instinctive,11,0.0008585700905401186
instinctively,3,0.0002341554792382142
instincts,1,7.805182641273806e-05
instrument,1,7.805182641273806e-05
insubstantial,1,7.805182641273806e-05
integers,6,0.0004683109584764284
intellect,5,0.0003902591320636903
intellectual,3,0.0002341554792382142
intelligent,1,7.805182641273806e-05
intended,1,7.805182641273806e-05
intently,1,7.805182641273806e-05
interact,1,7.805182641273806e-05
interaction,2,0.00015610365282547612
interfere,2,0.00015610365282547612
interferes,1,7.805182641273806e-05
intermediary,1,7.805182641273806e-05
intermediate,2,0.00015610365282547612
internal,2,0.00015610365282547612
international,1,7.805182641273806e-05
interpret,1,7.805182641273806e-05
interpretation,2,0.00015610365282547612
interpreted,1,7.805182641273806e-05
interrelation,1,7.805182641273806e-05
interrupted,1,7.805182641273806e-05
intervening,2,0.00015610365282547612
intrinsic,9,0.0007024664377146425
intrinsically,4,0.00031220730565095225
introduce,1,7.805182641273806e-05
introspection,2,0.00015610365282547612
intuitive,21,0.0016390883546674993
intuitively,1,7.805182641273806e-05
invalidity,1,7.805182641273806e-05
invent,2,0.00015610365282547612
invented,1,7.805182641273806e-05
inventing,1,7.805182641273806e-05
inventions,1,7.805182641273806e-05
investigation,2,0.00015610365282547612
investigations,1,7.805182641273806e-05
invites,1,7.805182641273806e-05
involve,15,0.0011707773961910709
involved,19,0.0014829847018420232
involves,8,0.0006244146113019045
involving,6,0.0004683109584764284
iron,5,0.0003902591320636903
irrefutable,1,7.805182641273806e-05
irrelevant,5,0.0003902591320636903
irs,1,7.805182641273806e-05
isolated,2,0.00015610365282547612
isolation,1,7.805182641273806e-05
issue,2,0.00015610365282547612
iv,3,0.0002341554792382142
ix,2,0.00015610365282547612
joint,1,7.805182641273806e-05
jones,7,0.0005463627848891664
judge,12,0.0009366219169528567
judged,2,0.00015610365282547612
judgement,40,0.0031220730565095223
judgements,22,0.0017171401810802372
judges,5,0.0003902591320636903
judging,10,0.0007805182641273806
julius,4,0.00031220730565095225
june,1,7.805182641273806e-05
justice,4,0.00031220730565095225
justification,3,0.0002341554792382142
justified,4,0.00031220730565095225
justify,3,0.0002341554792382142
justly,1,7.805182641273806e-05
kant,25,0.0019512956603184514
kantian,1,7.805182641273806e-05
keener,1,7.805182641273806e-05
keeping,2,0.00015610365282547612
keynes,1,7.805182641273806e-05
killed,1,7.805182641273806e-05
kinds,11,0.0008585700905401186
king,4,0.00031220730565095225
knits,1,7.805182641273806e-05
knitting,2,0.00015610365282547612
knives,1,7.805182641273806e-05
knowable,1,7.805182641273806e-05
knowing,13,0.0010146737433655948
knowledge,302,0.023571651576646892
knuckles,2,0.00015610365282547612
labours,2,0.00015610365282547612
laid,2,0.00015610365282547612
lake,1,7.805182641273806e-05
language,3,0.0002341554792382142
lapse,1,7.805182641273806e-05
larger,1,7.805182641273806e-05
late,6,0.0004683109584764284
latin,1,7.805182641273806e-05
launched,1,7.805182641273806e-05
law,53,0.004136746799875117
laws,30,0.0023415547923821417
lay,1,7.805182641273806e-05
lead,3,0.0002341554792382142
leads,2,0.00015610365282547612
learn,7,0.0005463627848891664
learning,3,0.0002341554792382142
learnt,1,7.805182641273806e-05
leaves,3,0.0002341554792382142
leaving,2,0.00015610365282547612
led,14,0.0010927255697783327
left,9,0.0007024664377146425
legal,2,0.00015610365282547612
legally,1,7.805182641273806e-05
legitimately,1,7.805182641273806e-05
leibniz,8,0.0006244146113019045
letters,3,0.0002341554792382142
level,1,7.805182641273806e-05
liability,3,0.0002341554792382142
liable,5,0.0003902591320636903
liberating,1,7.805182641273806e-05
liberation,1,7.805182641273806e-05
liberator,1,7.805182641273806e-05
liberty,1,7.805182641273806e-05
library,2,0.00015610365282547612
license,17,0.001326881049016547
licensed,1,7.805182641273806e-05
lies,1,7.805182641273806e-05
lieu,2,0.00015610365282547612
life,32,0.002497658445207618
light,21,0.0016390883546674993
lightning,5,0.0003902591320636903
likelihood,2,0.00015610365282547612
limit,3,0.0002341554792382142
limitation,4,0.00031220730565095225
limitations,1,7.805182641273806e-05
limited,9,0.0007024664377146425
limiting,1,7.805182641273806e-05
limits,5,0.0003902591320636903
linked,1,7.805182641273806e-05
links,3,0.0002341554792382142
lips,1,7.805182641273806e-05
listen,2,0.00015610365282547612
literary,13,0.0010146737433655948
live,1,7.805182641273806e-05
lived,1,7.805182641273806e-05
lives,2,0.00015610365282547612
living,4,0.00031220730565095225
located,7,0.0005463627848891664
locations,1,7.805182641273806e-05
locke,1,7.805182641273806e-05
logic,30,0.0023415547923821417
logical,22,0.0017171401810802372
logically,10,0.0007805182641273806
logician,1,7.805182641273806e-05
london,10,0.0007805182641273806
looked,1,7.805182641273806e-05
loose,1,7.805182641273806e-05
loosen,1,7.805182641273806e-05
lot,1,7.805182641273806e-05
loud,1,7.805182641273806e-05
love,11,0.0008585700905401186
loves,18,0.001404932875429285
loving,5,0.0003902591320636903
lowest,1,7.805182641273806e-05
luck,2,0.00015610365282547612
luminously,1,7.805182641273806e-05
lying,1,7.805182641273806e-05
machine,1,7.805182641273806e-05
magnifies,1,7.805182641273806e-05
main,7,0.0005463627848891664
maintain,1,7.805182641273806e-05
maintained,5,0.0003902591320636903
maintaining,1,7.805182641273806e-05
majority,1,7.805182641273806e-05
man's,11,0.0008585700905401186
manager,1,7.805182641273806e-05
mankind,2,0.00015610365282547612
manner,5,0.0003902591320636903
map,2,0.00015610365282547612
march,1,7.805182641273806e-05
marching,1,7.805182641273806e-05
mark,2,0.00015610365282547612
marked,2,0.00015610365282547612
marriage,1,7.805182641273806e-05
mask,5,0.0003902591320636903
mass,2,0.00015610365282547612
match,1,7.805182641273806e-05
material,5,0.0003902591320636903
mathematical,4,0.00031220730565095225
mathematician,3,0.0002341554792382142
mathematicians,3,0.0002341554792382142
mathematics,8,0.0006244146113019045
matter,44,0.0034342803621604744
matters,6,0.0004683109584764284
maximum,1,7.805182641273806e-05
meal,2,0.00015610365282547612
meaning,11,0.0008585700905401186
meanings,1,7.805182641273806e-05
meant,9,0.0007024664377146425
measure,3,0.0002341554792382142
medium,8,0.0006244146113019045
meet,3,0.0002341554792382142
melt,1,7.805182641273806e-05
memories,2,0.00015610365282547612
memory,23,0.0017951920074929753
men's,1,7.805182641273806e-05
mental,33,0.0025757102716203557
mention,1,7.805182641273806e-05
merchantability,1,7.805182641273806e-05
mercilessly,1,7.805182641273806e-05
mere,18,0.001404932875429285
merest,1,7.805182641273806e-05
merges,1,7.805182641273806e-05
merit,2,0.00015610365282547612
merits,1,7.805182641273806e-05
met,3,0.0002341554792382142
metaphorically,1,7.805182641273806e-05
metaphysic,1,7.805182641273806e-05
metaphysical,4,0.00031220730565095225
metaphysician,2,0.00015610365282547612
metaphysicians,2,0.00015610365282547612
metaphysics,4,0.00031220730565095225
method,7,0.0005463627848891664
methods,2,0.00015610365282547612
michael,1,7.805182641273806e-05
microscope,4,0.00031220730565095225
middle,2,0.00015610365282547612
midst,1,7.805182641273806e-05
miles,1,7.805182641273806e-05
mind,84,0.006556353418669997
mind's,2,0.00015610365282547612
minds,50,0.003902591320636903
mineralogist,1,7.805182641273806e-05
minister,6,0.0004683109584764284
minor,1,7.805182641273806e-05
minute,2,0.00015610365282547612
minutes,4,0.00031220730565095225
miracle,1,7.805182641273806e-05
misery,1,7.805182641273806e-05
misleading,6,0.0004683109584764284
misleadingness,1,7.805182641273806e-05
mission,4,0.00031220730565095225
mississippi,1,7.805182641273806e-05
mistake,1,7.805182641273806e-05
mistaken,4,0.00031220730565095225
mistakes,1,7.805182641273806e-05
misunderstanding,1,7.805182641273806e-05
mitigate,1,7.805182641273806e-05
mode,1,7.805182641273806e-05
modern,6,0.0004683109584764284
modest,2,0.00015610365282547612
modification,1,7.805182641273806e-05
modifications,1,7.805182641273806e-05
modified,2,0.00015610365282547612
modify,1,7.805182641273806e-05
moment,14,0.0010927255697783327
momentary,1,7.805182641273806e-05
moments,2,0.00015610365282547612
monadology,1,7.805182641273806e-05
money,3,0.0002341554792382142
month,1,7.805182641273806e-05
moon,2,0.00015610365282547612
moore,1,7.805182641273806e-05
morning,2,0.00015610365282547612
mortal,19,0.0014829847018420232
mortality,1,7.805182641273806e-05
mortals,2,0.00015610365282547612
motion,12,0.0009366219169528567
motions,2,0.00015610365282547612
moved,1,7.805182641273806e-05
movements,1,7.805182641273806e-05
multiplication,1,7.805182641273806e-05
multiplicity,1,7.805182641273806e-05
multiplied,3,0.0002341554792382142
murray,1,7.805182641273806e-05
musical,1,7.805182641273806e-05
mutually,1,7.805182641273806e-05
mysterious,3,0.0002341554792382142
mystic,1,7.805182641273806e-05
mystical,1,7.805182641273806e-05
mysticism,1,7.805182641273806e-05
naked,3,0.0002341554792382142
named,4,0.00031220730565095225
names,3,0.0002341554792382142
narrow,6,0.0004683109584764284
nation,1,7.805182641273806e-05
native,1,7.805182641273806e-05
natural,14,0.0010927255697783327
naturally,9,0.0007024664377146425
nature,47,0.003668435841398689
naval,2,0.00015610365282547612
nearer,5,0.0003902591320636903
nearest,1,7.805182641273806e-05
nearness,1,7.805182641273806e-05
necessity,7,0.0005463627848891664
neck,3,0.0002341554792382142
negative,2,0.00015610365282547612
neglect,2,0.00015610365282547612
neglecting,1,7.805182641273806e-05
negligence,1,7.805182641273806e-05
negligible,1,7.805182641273806e-05
nerves,2,0.00015610365282547612
network,1,7.805182641273806e-05
neutral,4,0.00031220730565095225
newness,1,7.805182641273806e-05
news,1,7.805182641273806e-05
newsletter,1,7.805182641273806e-05
newspaper,3,0.0002341554792382142
newspapers,1,7.805182641273806e-05
newton,1,7.805182641273806e-05
night,2,0.00015610365282547612
noise,4,0.00031220730565095225
noises,1,7.805182641273806e-05
nominative,1,7.805182641273806e-05
nonproprietary,1,7.805182641273806e-05
nook,1,7.805182641273806e-05
normal,4,0.00031220730565095225
north,6,0.0004683109584764284
notably,2,0.00015610365282547612
note,1,7.805182641273806e-05
noteworthy,1,7.805182641273806e-05
notice,5,0.0003902591320636903
noticed,2,0.00015610365282547612
noticing,1,7.805182641273806e-05
notifies,1,7.805182641273806e-05
notion,3,0.0002341554792382142
notions,1,7.805182641273806e-05
notoriously,2,0.00015610365282547612
nouns,1,7.805182641273806e-05
nourishing,2,0.00015610365282547612
novelist,1,7.805182641273806e-05
nowadays,1,7.805182641273806e-05
nowhen,1,7.805182641273806e-05
numerous,1,7.805182641273806e-05
object,105,0.008195441773337496
objection,4,0.00031220730565095225
objectionable,1,7.805182641273806e-05
objections,5,0.0003902591320636903
objective,1,7.805182641273806e-05
objects,95,0.007414923509210115
oblivious,1,7.805182641273806e-05
oblong,2,0.00015610365282547612
obscure,1,7.805182641273806e-05
observation,3,0.0002341554792382142
observe,1,7.805182641273806e-05
observed,6,0.0004683109584764284
observing,1,7.805182641273806e-05
obsolete,1,7.805182641273806e-05
obstacle,1,7.805182641273806e-05
obstacles,1,7.805182641273806e-05
obstinate,1,7.805182641273806e-05
obtaining,3,0.0002341554792382142
obtuse,1,7.805182641273806e-05
obvious,10,0.0007805182641273806
obviousness,2,0.00015610365282547612
occasion,2,0.00015610365282547612
occupant,1,7.805182641273806e-05
occupied,3,0.0002341554792382142
occupies,2,0.00015610365282547612
occupy,5,0.0003902591320636903
occupying,1,7.805182641273806e-05
occur,7,0.0005463627848891664
occurred,2,0.00015610365282547612
occurrence,4,0.00031220730565095225
occurring,2,0.00015610365282547612
occurs,4,0.00031220730565095225
odd,1,7.805182641273806e-05
offers,3,0.0002341554792382142
